KPIID,NomIndicateur,UniteMesure,noIndicateur,TypeIndicateur,ville,DateDonnee,Valeur,Calcul
2583,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REM Canada,Montréal,2012,0.01578,VFIN100033 / VFIN100034 
2583,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REM Canada,Montréal,2013,0.01632,VFIN100033 / VFIN100034 
2583,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REM Canada,Montréal,2014,0.01609,VFIN100033 / VFIN100034 
2583,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REM Canada,Montréal,2015,0.0129,VFIN100033 / VFIN100034 
2583,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REM Canada,Montréal,2016,0.01361,VFIN100033 / VFIN100034 
2583,Taux de rendement réalisé sur le portefeuille global de placements,%,INVT310,REM Canada,Montréal,2017,0.0147,VFIN100033 / VFIN100034 
2585,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REM Canada,Montréal,2012,0.01578,VFIN100042 / VFIN100043 
2585,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REM Canada,Montréal,2013,0.01632,VFIN100042 / VFIN100043 
2585,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REM Canada,Montréal,2014,0.01609,VFIN100042 / VFIN100043 
2585,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REM Canada,Montréal,2015,0.0129,VFIN100042 / VFIN100043 
2585,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REM Canada,Montréal,2016,0.01361,VFIN100042 / VFIN100043 
2585,Taux de rendement réalisé sur le portefeuille de placements géré à l’interne,%,INVT312,REM Canada,Montréal,2017,0.0147,VFIN100042 / VFIN100043 
2591,Coût d’approvisionnement et de traitement par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2010,0.09397, ( VEAU100004 + VEAU100005 ) / ( VEAU900006 ) 
2591,Coût d’approvisionnement et de traitement par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2011,0.09577, ( VEAU100004 + VEAU100005 ) / ( VEAU900006 ) 
2591,Coût d’approvisionnement et de traitement par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2012,0.10415, ( VEAU100004 + VEAU100005 ) / ( VEAU900006 ) 
2591,Coût d’approvisionnement et de traitement par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2013,0.11187, ( VEAU100004 + VEAU100005 ) / ( VEAU900006 ) 
2591,Coût d’approvisionnement et de traitement par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2014,0.11598, ( VEAU100004 + VEAU100005 ) / ( VEAU900006 ) 
2591,Coût d’approvisionnement et de traitement par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2015,0.11734, ( VEAU100004 + VEAU100005 ) / ( VEAU900006 ) 
2591,Coût d’approvisionnement et de traitement par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2016,0.1353, ( VEAU100004 + VEAU100005 ) / ( VEAU900006 ) 
2591,Coût d’approvisionnement et de traitement par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2017,0.14089, ( VEAU100004 + VEAU100005 ) / ( VEAU900006 ) 
2593,Coût de la collecte des déchets domestiques et assimilés par local (incluant l’amortissement),$,NULL,MAMOT,Montréal,2012,125.73822, ( VGMR100008 + VGMR100009 - VGMR100020 ) / VGMR900015 
2593,Coût de la collecte des déchets domestiques et assimilés par local (incluant l’amortissement),$,NULL,MAMOT,Montréal,2013,127.7236, ( VGMR100008 + VGMR100009 - VGMR100020 ) / VGMR900015 
2593,Coût de la collecte des déchets domestiques et assimilés par local (incluant l’amortissement),$,NULL,MAMOT,Montréal,2014,107.53165, ( VGMR100008 + VGMR100009 - VGMR100020 ) / VGMR900015 
2593,Coût de la collecte des déchets domestiques et assimilés par local (incluant l’amortissement),$,NULL,MAMOT,Montréal,2015,105.8017, ( VGMR100008 + VGMR100009 - VGMR100020 ) / VGMR900015 
2593,Coût de la collecte des déchets domestiques et assimilés par local (incluant l’amortissement),$,NULL,MAMOT,Montréal,2016,99.62292, ( VGMR100008 + VGMR100009 - VGMR100020 ) / VGMR900015 
2593,Coût de la collecte des déchets domestiques et assimilés par local (incluant l’amortissement),$,NULL,MAMOT,Montréal,2017,98.84977, ( VGMR100008 + VGMR100009 - VGMR100020 ) / VGMR900015 
2596,Coût de distribution par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2010,0.14082, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900006
2596,Coût de distribution par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2011,0.171, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900006
2596,Coût de distribution par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2012,0.16326, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900006
2596,Coût de distribution par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2013,0.19849, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900006
2596,Coût de distribution par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2014,0.20301, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900006
2596,Coût de distribution par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2015,0.23037, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900006
2596,Coût de distribution par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2016,0.2355, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900006
2596,Coût de distribution par mètre cube d’eau (incluant l’amortissement),$,NULL,MAMOT,Montréal,2017,0.25675, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900006
2598,Coût du traitement par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2010,0.13668, ( VEAU100012 + VEAU100013 ) / VEAU900031
2598,Coût du traitement par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2011,0.13056, ( VEAU100012 + VEAU100013 ) / VEAU900031
2598,Coût du traitement par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2012,0.15925, ( VEAU100012 + VEAU100013 ) / VEAU900031
2598,Coût du traitement par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2013,0.15012, ( VEAU100012 + VEAU100013 ) / VEAU900031
2598,Coût du traitement par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2014,0.14816, ( VEAU100012 + VEAU100013 ) / VEAU900031
2598,Coût du traitement par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2015,0.16296, ( VEAU100012 + VEAU100013 ) / VEAU900031
2598,Coût du traitement par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2016,0.1603, ( VEAU100012 + VEAU100013 ) / VEAU900031
2598,Coût du traitement par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2017,0.15047, ( VEAU100012 + VEAU100013 ) / VEAU900031
2600,Coût des réseaux d’égout par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2010,14285.71429, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900023 
2600,Coût des réseaux d’égout par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2011,15373.13123, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900023 
2600,Coût des réseaux d’égout par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2012,17324.12791, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900023 
2600,Coût des réseaux d’égout par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2013,17470.10839, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900023 
2600,Coût des réseaux d’égout par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2014,17330.41401, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900023 
2600,Coût des réseaux d’égout par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2015,17736.26592, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900023 
2600,Coût des réseaux d’égout par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2016,18931.13654, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900023 
2600,Coût des réseaux d’égout par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2017,20400, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900023 
2602,Rendement moyen annuel de la collecte sélective,Ratio,NULL,MAMOT,Montréal,2014,0.13323,VGMR900012 / VPOP900002 
2602,Rendement moyen annuel de la collecte sélective,Ratio,NULL,MAMOT,Montréal,2015,0.13855,VGMR900012 / VPOP900002 
2602,Rendement moyen annuel de la collecte sélective,Ratio,NULL,MAMOT,Montréal,2016,0.1474,VGMR900012 / VPOP900002 
2602,Rendement moyen annuel de la collecte sélective,Ratio,NULL,MAMOT,Montréal,2017,0.15357,VGMR900012 / VPOP900002 
2604,Pourcentage du coût de la formation par rapport à la rémunération totale,%,NULL,MAMOT,Montréal,2010,0.01826,VRHU100021 / VRHU100022 
2604,Pourcentage du coût de la formation par rapport à la rémunération totale,%,NULL,MAMOT,Montréal,2011,0.01893,VRHU100021 / VRHU100022 
2604,Pourcentage du coût de la formation par rapport à la rémunération totale,%,NULL,MAMOT,Montréal,2012,0.022,VRHU100021 / VRHU100022 
2604,Pourcentage du coût de la formation par rapport à la rémunération totale,%,NULL,MAMOT,Montréal,2013,0.02176,VRHU100021 / VRHU100022 
2604,Pourcentage du coût de la formation par rapport à la rémunération totale,%,NULL,MAMOT,Montréal,2014,0.01978,VRHU100021 / VRHU100022 
2604,Pourcentage du coût de la formation par rapport à la rémunération totale,%,NULL,MAMOT,Montréal,2015,0.02076,VRHU100021 / VRHU100022 
2604,Pourcentage du coût de la formation par rapport à la rémunération totale,%,NULL,MAMOT,Montréal,2016,0.0258,VRHU100021 / VRHU100022 
2604,Pourcentage du coût de la formation par rapport à la rémunération totale,%,NULL,MAMOT,Montréal,2017,0.02367,VRHU100021 / VRHU100022 
2610,Pourcentage d’équivalents à temps plein (ETP) chargés des technologies de l’information,%,INTN250,REM Canada,Montréal,2013,0.02434,VTIN900008 / VRHU900007 
2610,Pourcentage d’équivalents à temps plein (ETP) chargés des technologies de l’information,%,INTN250,REM Canada,Montréal,2014,0.02591,VTIN900008 / VRHU900007 
2610,Pourcentage d’équivalents à temps plein (ETP) chargés des technologies de l’information,%,INTN250,REM Canada,Montréal,2015,0.02497,VTIN900008 / VRHU900007 
2610,Pourcentage d’équivalents à temps plein (ETP) chargés des technologies de l’information,%,INTN250,REM Canada,Montréal,2016,0.0253,VTIN900008 / VRHU900007 
2610,Pourcentage d’équivalents à temps plein (ETP) chargés des technologies de l’information,%,INTN250,REM Canada,Montréal,2017,0.02556,VTIN900008 / VRHU900007 
2611,Nombre de kilomètres de voie pour 1 000 habitants,Quantité,ROAD206,REM Canada,Montréal,2011,5.3773,VTRA900006 / ( VPOP900002 / 1000 ) 
2611,Nombre de kilomètres de voie pour 1 000 habitants,Quantité,ROAD206,REM Canada,Montréal,2012,6.88572,VTRA900006 / ( VPOP900002 / 1000 ) 
2611,Nombre de kilomètres de voie pour 1 000 habitants,Quantité,ROAD206,REM Canada,Montréal,2013,6.80776,VTRA900006 / ( VPOP900002 / 1000 ) 
2611,Nombre de kilomètres de voie pour 1 000 habitants,Quantité,ROAD206,REM Canada,Montréal,2014,6.67728,VTRA900006 / ( VPOP900002 / 1000 ) 
2611,Nombre de kilomètres de voie pour 1 000 habitants,Quantité,ROAD206,REM Canada,Montréal,2015,6.57146,VTRA900006 / ( VPOP900002 / 1000 ) 
2611,Nombre de kilomètres de voie pour 1 000 habitants,Quantité,ROAD206,REM Canada,Montréal,2016,6.41646,VTRA900006 / ( VPOP900002 / 1000 ) 
2611,Nombre de kilomètres de voie pour 1 000 habitants,Quantité,ROAD206,REM Canada,Montréal,2017,6.43536,VTRA900006 / ( VPOP900002 / 1000 ) 
2623,Coût des réseaux d’égout par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2010,0.0756, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900031 
2623,Coût des réseaux d’égout par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2011,0.0781, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900031 
2623,Coût des réseaux d’égout par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2012,0.10191, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900031 
2623,Coût des réseaux d’égout par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2013,0.09704, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900031 
2623,Coût des réseaux d’égout par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2014,0.10016, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900031 
2623,Coût des réseaux d’égout par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2015,0.11124, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900031 
2623,Coût des réseaux d’égout par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2016,0.11531, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900031 
2623,Coût des réseaux d’égout par mètre cube d’eaux usées (incluant l’amortissement),$,NULL,MAMOT,Montréal,2017,0.11828, ( VEAU100009 - VEAU100033 + VEAU100010 ) / VEAU900031 
2632,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REM Canada,Montréal,2013,601.96109,VREG900021 / ( VPOP900004 / 100000 ) 
2632,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REM Canada,Montréal,2014,558.95235,VREG900021 / ( VPOP900004 / 100000 ) 
2632,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REM Canada,Montréal,2015,518.24443,VREG900021 / ( VPOP900004 / 100000 ) 
2632,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REM Canada,Montréal,2016,484.29797,VREG900021 / ( VPOP900004 / 100000 ) 
2632,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REM Canada,Montréal,2017,441.94759,VREG900021 / ( VPOP900004 / 100000 ) 
2638,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REM Canada,Montréal,2012,0.14659,VFIN100062 / VFIN100063 
2638,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REM Canada,Montréal,2013,0.11723,VFIN100062 / VFIN100063 
2638,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REM Canada,Montréal,2014,0.1237,VFIN100062 / VFIN100063 
2638,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REM Canada,Montréal,2015,0.10184,VFIN100062 / VFIN100063 
2638,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REM Canada,Montréal,2016,0.07259,VFIN100062 / VFIN100063 
2638,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REM Canada,Montréal,2017,0.07574,VFIN100062 / VFIN100063 
2653,Subventions octroyées pour la culture par habitant,Quantité,CLTR125,REM Canada,Montréal,2011,12.62343, ( VCLT900006 + VCLT900012 + VCLT900013 ) / VPOP900004 
2653,Subventions octroyées pour la culture par habitant,Quantité,CLTR125,REM Canada,Montréal,2012,13.6753, ( VCLT900006 + VCLT900012 + VCLT900013 ) / VPOP900004 
2653,Subventions octroyées pour la culture par habitant,Quantité,CLTR125,REM Canada,Montréal,2013,18.64001, ( VCLT900006 + VCLT900012 + VCLT900013 ) / VPOP900004 
2653,Subventions octroyées pour la culture par habitant,Quantité,CLTR125,REM Canada,Montréal,2014,18.44448, ( VCLT900006 + VCLT900012 + VCLT900013 ) / VPOP900004 
2653,Subventions octroyées pour la culture par habitant,Quantité,CLTR125,REM Canada,Montréal,2015,19.47674, ( VCLT900006 + VCLT900012 + VCLT900013 ) / VPOP900004 
2653,Subventions octroyées pour la culture par habitant,Quantité,CLTR125,REM Canada,Montréal,2016,18.52351, ( VCLT900006 + VCLT900012 + VCLT900013 ) / VPOP900004 
2653,Subventions octroyées pour la culture par habitant,Quantité,CLTR125,REM Canada,Montréal,2017,22.56457, ( VCLT900006 + VCLT900012 + VCLT900013 ) / VPOP900004 
2654,Coût total de la gouvernance et de la gestion organisationnelle exprimé en pourcentage du coût total de la ville,%,GENG901T,REM Canada,Montréal,2013,0.05942, ( VGOV100003 + VGOV100001 ) / ( VADM100041 + VGOV100005 ) 
2654,Coût total de la gouvernance et de la gestion organisationnelle exprimé en pourcentage du coût total de la ville,%,GENG901T,REM Canada,Montréal,2014,0.05335, ( VGOV100003 + VGOV100001 ) / ( VADM100041 + VGOV100005 ) 
2654,Coût total de la gouvernance et de la gestion organisationnelle exprimé en pourcentage du coût total de la ville,%,GENG901T,REM Canada,Montréal,2015,0.05332, ( VGOV100003 + VGOV100001 ) / ( VADM100041 + VGOV100005 ) 
2654,Coût total de la gouvernance et de la gestion organisationnelle exprimé en pourcentage du coût total de la ville,%,GENG901T,REM Canada,Montréal,2016,0.05034, ( VGOV100003 + VGOV100001 ) / ( VADM100041 + VGOV100005 ) 
2654,Coût total de la gouvernance et de la gestion organisationnelle exprimé en pourcentage du coût total de la ville,%,GENG901T,REM Canada,Montréal,2017,0.05233, ( VGOV100003 + VGOV100001 ) / ( VADM100041 + VGOV100005 ) 
2656,Coûts d’administration par demande du programme d’accès à l’information,$,CLKS370,REM Canada,Montréal,2012,236.22675,VADM900039 / VADM900015 
2656,Coûts d’administration par demande du programme d’accès à l’information,$,CLKS370,REM Canada,Montréal,2013,208.9219,VADM900039 / VADM900015 
2656,Coûts d’administration par demande du programme d’accès à l’information,$,CLKS370,REM Canada,Montréal,2014,167.23821,VADM900039 / VADM900015 
2656,Coûts d’administration par demande du programme d’accès à l’information,$,CLKS370,REM Canada,Montréal,2015,156.35118,VADM900039 / VADM900015 
2656,Coûts d’administration par demande du programme d’accès à l’information,$,CLKS370,REM Canada,Montréal,2016,157.0799,VADM900039 / VADM900015 
2656,Coûts d’administration par demande du programme d’accès à l’information,$,CLKS370,REM Canada,Montréal,2017,132.1324,VADM900039 / VADM900015 
2657,Coût total pour la distribution/transmission d’eau potable par km de conduites de distribution d’eau ,$,WATR305T,REM Canada,Montréal,2012,28180.30401, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 ) / VEAU900003 
2657,Coût total pour la distribution/transmission d’eau potable par km de conduites de distribution d’eau ,$,WATR305T,REM Canada,Montréal,2013,33395.71494, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 ) / VEAU900003 
2657,Coût total pour la distribution/transmission d’eau potable par km de conduites de distribution d’eau ,$,WATR305T,REM Canada,Montréal,2014,32639.43635, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 ) / VEAU900003 
2657,Coût total pour la distribution/transmission d’eau potable par km de conduites de distribution d’eau ,$,WATR305T,REM Canada,Montréal,2015,36915.76976, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 ) / VEAU900003 
2657,Coût total pour la distribution/transmission d’eau potable par km de conduites de distribution d’eau ,$,WATR305T,REM Canada,Montréal,2016,36226.27251, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 ) / VEAU900003 
2657,Coût total pour la distribution/transmission d’eau potable par km de conduites de distribution d’eau ,$,WATR305T,REM Canada,Montréal,2017,38057.07895, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 ) / VEAU900003 
2658,Pourcentage des utilisations électroniques sur le total des utilisations en bibliothèque,%,PLIB902,REM Canada,Montréal,2012,0.21298, ( VBIB900066 + VBIB900069 ) / ( VBIB900066 + VBIB900069 + VBIB900067 + VBIB900068 ) 
2658,Pourcentage des utilisations électroniques sur le total des utilisations en bibliothèque,%,PLIB902,REM Canada,Montréal,2013,0.24186, ( VBIB900066 + VBIB900069 ) / ( VBIB900066 + VBIB900069 + VBIB900067 + VBIB900068 ) 
2658,Pourcentage des utilisations électroniques sur le total des utilisations en bibliothèque,%,PLIB902,REM Canada,Montréal,2014,0.26737, ( VBIB900066 + VBIB900069 ) / ( VBIB900066 + VBIB900069 + VBIB900067 + VBIB900068 ) 
2658,Pourcentage des utilisations électroniques sur le total des utilisations en bibliothèque,%,PLIB902,REM Canada,Montréal,2015,0.31028, ( VBIB900066 + VBIB900069 ) / ( VBIB900066 + VBIB900069 + VBIB900067 + VBIB900068 ) 
2658,Pourcentage des utilisations électroniques sur le total des utilisations en bibliothèque,%,PLIB902,REM Canada,Montréal,2016,0.33413, ( VBIB900066 + VBIB900069 ) / ( VBIB900066 + VBIB900069 + VBIB900067 + VBIB900068 ) 
2658,Pourcentage des utilisations électroniques sur le total des utilisations en bibliothèque,%,PLIB902,REM Canada,Montréal,2017,0.3652, ( VBIB900066 + VBIB900069 ) / ( VBIB900066 + VBIB900069 + VBIB900067 + VBIB900068 ) 
2660,Pourcentage des utilisations physiques sur le total des utilisations des bibliothèques,%,PLIB903,REM Canada,Montréal,2012,0.78702, ( VBIB900067 + VBIB900068 ) / ( VBIB900067 + VBIB900068 + VBIB900066 + VBIB900069 ) 
2660,Pourcentage des utilisations physiques sur le total des utilisations des bibliothèques,%,PLIB903,REM Canada,Montréal,2013,0.75814, ( VBIB900067 + VBIB900068 ) / ( VBIB900067 + VBIB900068 + VBIB900066 + VBIB900069 ) 
2660,Pourcentage des utilisations physiques sur le total des utilisations des bibliothèques,%,PLIB903,REM Canada,Montréal,2014,0.73263, ( VBIB900067 + VBIB900068 ) / ( VBIB900067 + VBIB900068 + VBIB900066 + VBIB900069 ) 
2660,Pourcentage des utilisations physiques sur le total des utilisations des bibliothèques,%,PLIB903,REM Canada,Montréal,2015,0.68972, ( VBIB900067 + VBIB900068 ) / ( VBIB900067 + VBIB900068 + VBIB900066 + VBIB900069 ) 
2660,Pourcentage des utilisations physiques sur le total des utilisations des bibliothèques,%,PLIB903,REM Canada,Montréal,2016,0.66587, ( VBIB900067 + VBIB900068 ) / ( VBIB900067 + VBIB900068 + VBIB900066 + VBIB900069 ) 
2660,Pourcentage des utilisations physiques sur le total des utilisations des bibliothèques,%,PLIB903,REM Canada,Montréal,2017,0.6348, ( VBIB900067 + VBIB900068 ) / ( VBIB900067 + VBIB900068 + VBIB900066 + VBIB900069 ) 
2667,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG225,REM Canada,Montréal,2013,13.70447,VSTA100025 / VSTA900014 
2667,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG225,REM Canada,Montréal,2014,14.30033,VSTA100025 / VSTA900014 
2667,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG225,REM Canada,Montréal,2015,14.6724,VSTA100025 / VSTA900014 
2667,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG225,REM Canada,Montréal,2016,14.09421,VSTA100025 / VSTA900014 
2667,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG225,REM Canada,Montréal,2017,14.12113,VSTA100025 / VSTA900014 
2668,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG230,REM Canada,Montréal,2013,81.38103,VSTA100017 / VSTA900014 
2668,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG230,REM Canada,Montréal,2014,82.13531,VSTA100017 / VSTA900014 
2668,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG230,REM Canada,Montréal,2015,79.76982,VSTA100017 / VSTA900014 
2668,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG230,REM Canada,Montréal,2016,69.38917,VSTA100017 / VSTA900014 
2668,Revenu brut relatif à la mise en application de la réglementation sur le stationnement par constat d’infraction,$,PRKG230,REM Canada,Montréal,2017,75.32574,VSTA100017 / VSTA900014 
2669,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL320A,REM Canada,Montréal,2013,736.93827,VRHU900018 / VRHU900009 
2669,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL320A,REM Canada,Montréal,2014,663.34211,VRHU900018 / VRHU900009 
2669,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL320A,REM Canada,Montréal,2015,848.57895,VRHU900018 / VRHU900009 
2669,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL320A,REM Canada,Montréal,2016,941,VRHU900018 / VRHU900009 
2669,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL320A,REM Canada,Montréal,2017,995,VRHU900018 / VRHU900009 
2671,Coûts d’exploitation relatifs aux comptes fournisseurs par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,$,FINV319,REM Canada,Montréal,2012,65820.71429, ( VFIN100075 + VFIN100005 ) / VFIN900040
2671,Coûts d’exploitation relatifs aux comptes fournisseurs par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,$,FINV319,REM Canada,Montréal,2013,86021.32, ( VFIN100075 + VFIN100005 ) / VFIN900040
2671,Coûts d’exploitation relatifs aux comptes fournisseurs par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,$,FINV319,REM Canada,Montréal,2014,87513.12, ( VFIN100075 + VFIN100005 ) / VFIN900040
2671,Coûts d’exploitation relatifs aux comptes fournisseurs par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,$,FINV319,REM Canada,Montréal,2015,81263.52, ( VFIN100075 + VFIN100005 ) / VFIN900040
2671,Coûts d’exploitation relatifs aux comptes fournisseurs par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,$,FINV319,REM Canada,Montréal,2016,85655.04, ( VFIN100075 + VFIN100005 ) / VFIN900040
2671,Coûts d’exploitation relatifs aux comptes fournisseurs par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,$,FINV319,REM Canada,Montréal,2017,90660.85185, ( VFIN100075 + VFIN100005 ) / VFIN900040
2675,Pourcentage représenté par les droits d’entrée par rapport aux coûts d’exploitation des programmes et des installations de sports et loisirs,%,SREC312,REM Canada,Montréal,2013,0.05567,VSPL100021 / ( VSPL100005 + VSPL100006 - VSPL100008 + VSPL100009 + VSPL100003 - VSPL100004 ) 
2675,Pourcentage représenté par les droits d’entrée par rapport aux coûts d’exploitation des programmes et des installations de sports et loisirs,%,SREC312,REM Canada,Montréal,2014,0.0578,VSPL100021 / ( VSPL100005 + VSPL100006 - VSPL100008 + VSPL100009 + VSPL100003 - VSPL100004 ) 
